time,open,high,low,close,tick_volume,spread
2026-03-22 19:08:28.023842,70535.74208721874,70532.82028728358,70468.65152091344,70504.4256012345,1067,5
2026-03-22 19:13:28.023842,70408.8172792003,70359.68096396975,70115.67364041797,70313.2089571661,1340,8
2026-03-22 19:18:28.023842,70372.57748321112,70502.89896809333,70287.6924300013,70431.94600925615,575,4
2026-03-22 19:23:28.023842,70408.19012359777,70389.23358184758,70345.83931627148,70384.4342379394,987,8
2026-03-22 19:28:28.023842,70396.67540456225,70415.36858734848,70394.97879003221,70408.91657118511,1127,4
2026-03-22 19:33:28.023842,70344.03366321989,70284.7560564392,70085.45109203279,70279.15075525468,1261,1
2026-03-22 19:38:28.023842,70307.43915342496,70375.98692574687,70220.10373234615,70335.72755159525,1173,2
2026-03-22 19:43:28.023842,70288.23048990052,70251.01243626159,70188.24262283006,70240.7334282058,2051,1
2026-03-22 19:48:28.023842,70232.47845375907,70226.5799589244,70221.66954353971,70224.22347931236,263,8
2026-03-22 19:53:28.023842,70280.45088016754,70478.27809677372,70302.63169798831,70336.6782810227,2074,4
2026-03-22 19:58:28.023842,70387.47574367921,70441.67666359186,70317.23763828061,70438.27320633573,1456,9
2026-03-22 20:03:28.023842,70437.58101163001,70538.70444762948,70251.85600204922,70436.88881692431,562,6
2026-03-22 20:08:28.023842,70325.68164832762,70321.70882434631,70204.33667200156,70214.47447973092,587,7
2026-03-22 20:13:28.023842,70404.81551259186,70695.71837312225,70569.18945544498,70595.15654545277,677,2
2026-03-22 20:18:28.023842,70706.96346969012,70841.04178800705,70733.7956622188,70818.77039392748,2346,3
2026-03-22 20:23:28.023842,70865.5705302252,71020.82880973189,70896.69155972794,70912.37066652291,1384,6
2026-03-22 20:28:28.023842,70865.04108873363,70831.56325276248,70697.179490098,70817.71151094435,2307,6
2026-03-22 20:33:28.023842,70811.18038721918,70813.54902451643,70794.00372366869,70804.64926349402,1555,2
2026-03-22 20:38:28.023842,70770.74453196499,70794.13892892635,70630.13988572621,70736.83980043595,2237,7
2026-03-22 20:43:28.023842,70818.10143607087,70981.10487761161,70810.13959072676,70899.36307170577,496,4
2026-03-22 20:48:28.023842,70916.82652439343,70936.54007145706,70891.73014614063,70934.2899770811,2092,6
2026-03-22 20:53:28.023842,70884.97194496817,70856.94105571588,70814.36019264975,70835.65391285524,1580,2
2026-03-22 20:58:28.023842,70806.36276746285,70957.7410577034,70735.68762262107,70777.07162207046,1608,8
2026-03-22 21:03:28.023842,70849.27191702102,70925.07628357457,70830.93481357521,70921.47221197156,321,8
2026-03-22 21:08:28.023842,71024.46386695607,71156.73501134208,71009.69424425921,71127.45552194059,894,6
2026-03-22 21:13:28.023842,71226.13916115038,71402.35642227155,71199.29972006514,71324.82280036015,1250,3
2026-03-22 21:18:28.023842,71374.16581308065,71439.34784585757,71351.5423106524,71423.50882580112,1985,6
2026-03-22 21:23:28.023842,71407.98741581259,71424.65007446462,71334.39625794094,71392.46600582404,753,5
2026-03-22 21:28:28.023842,71185.50452662316,70991.5106974603,70872.49411343593,70978.54304742228,2340,2
2026-03-22 21:33:28.023842,70998.24108443761,71039.3384719557,70982.40930233395,71017.93912145293,2473,5
2026-03-22 21:38:28.023842,71018.53241858477,71053.41070751585,70929.05782842048,71019.12571571661,2050,2
2026-03-22 21:43:28.023842,71028.78448583826,71051.78556200553,70949.96408571587,71038.44325595992,975,5
2026-03-22 21:48:28.023842,71042.59978884253,71144.47639590726,71028.18962600091,71046.75632172514,1941,1
2026-03-22 21:53:28.023842,70962.7622847,70919.66825476321,70825.80553028849,70878.76824767486,2320,1
2026-03-22 21:58:28.023842,70915.05318675048,71087.7234100689,70929.37543380569,70951.3381258261,1349,1
2026-03-22 22:03:28.023842,70992.44236787074,71115.42133017215,70940.81702803023,71033.54660991537,325,7
2026-03-22 22:08:28.023842,71077.90667426691,71236.46660246696,71085.0866994536,71122.26673861846,754,5
2026-03-22 22:13:28.023842,71183.62126066233,71264.42491294695,71211.87628023436,71244.97578270618,2369,8
2026-03-22 22:18:28.023842,71284.44215918452,71345.57829310883,71301.43838180408,71323.90853566286,1610,3
2026-03-22 22:23:28.023842,71298.3105559794,71314.12083481597,71172.612551056,71272.71257629593,339,3
2026-03-22 22:28:28.023842,71268.88164847868,71399.92559586227,71186.62400562502,71265.05072066141,378,7
2026-03-22 22:33:28.023842,71271.60859101341,71362.58792162478,71267.35167770213,71278.16646136543,2001,9
2026-03-22 22:38:28.023842,71285.78901541201,71371.03338529088,71251.84919580251,71293.4115694586,959,9
2026-03-22 22:43:28.023842,71358.23307730054,71498.46479877703,71324.58235134113,71423.05458514248,2459,8
2026-03-22 22:48:28.023842,71465.16913863234,71571.02448961571,71455.1000012394,71507.2836921222,693,6
2026-03-22 22:53:28.023842,71641.94238006728,71801.73967531402,71773.41132196526,71776.60106801234,111,1
2026-03-22 22:58:28.023842,71920.14068233187,72127.96161849117,72025.0755969383,72063.68029665141,1349,3
2026-03-22 23:03:28.023842,72069.5672721682,72188.94528172024,71968.27519807496,72075.45424768499,1056,2
2026-03-22 23:08:28.023842,71828.15161759505,71599.21290947581,71549.24316813724,71580.84898750512,798,8
2026-03-22 23:13:28.023842,71661.33532650291,71752.20383833528,71706.7564021286,71741.82166550071,1119,8
2026-03-22 23:18:28.023842,71707.66453201602,71676.92355730235,71521.41342667099,71673.50739853132,1699,5
2026-03-22 23:23:28.023842,71622.55973566015,71654.07646762083,71488.03521788398,71571.612072789,2219,7
2026-03-22 23:28:28.023842,71546.67085086025,71582.62696520268,71487.15719671975,71521.7296289315,660,6
2026-03-22 23:33:28.023842,71493.70561756835,71466.94229306818,71370.15148025357,71465.68160620521,805,9
2026-03-22 23:38:28.023842,71505.79941799809,71689.89751116815,71500.12016464346,71545.91722979098,1123,4
2026-03-22 23:43:28.023842,71446.35735245768,71534.38476148402,71291.82884705102,71346.79747512436,593,1
2026-03-22 23:48:28.023842,71278.37391581514,71227.28021648785,71085.75263540434,71209.95035650594,1717,4
2026-03-22 23:53:28.023842,71232.66237004749,71346.27840170816,71181.61998434165,71255.37438358903,2076,5
2026-03-22 23:58:28.023842,71296.05944893042,71377.48859814751,71226.68019108732,71336.7445142718,2251,3
2026-03-23 00:03:28.023842,71378.6714474287,71438.10339446961,71419.34793172237,71420.5983805856,1328,4
2026-03-23 00:08:28.023842,71370.75785814566,71480.8619308282,71242.14748940444,71320.91733570574,513,7
2026-03-23 00:13:28.023842,71258.89082768772,71206.27386123945,71183.18516503407,71196.86431966971,193,1
2026-03-23 00:18:28.023842,71165.12671411107,71188.70064931156,71091.14836353091,71133.38910855245,706,1
2026-03-23 00:23:28.023842,71149.46073816024,71204.31125826623,71114.13188827659,71165.53236776801,768,3
2026-03-23 00:28:28.023842,71261.51655802043,71544.14617777182,71352.54016983756,71357.50074827284,486,5
2026-03-23 00:33:28.023842,71226.9637033534,71127.1012345466,71018.01127408078,71096.42665843395,1741,7
2026-03-23 00:38:28.023842,71083.01642948575,71163.24983439984,70993.20855072973,71069.60620053754,975,5
2026-03-23 00:43:28.023842,70985.17572012614,71033.00202531126,70737.31725457645,70900.74523971473,2299,1
2026-03-23 00:48:28.023842,70796.17805743395,70830.50995867162,70660.64639909661,70691.61087515319,432,3
2026-03-23 00:53:28.023842,70753.89275009496,70848.35986190916,70781.7470043573,70816.17462503676,1221,6
2026-03-23 00:58:28.023842,70851.61191429314,70907.0099744397,70835.61307063108,70887.04920354954,2035,1
2026-03-23 01:03:28.023842,70916.44337013399,71021.37405909023,70868.16033796634,70945.83753671845,2487,6
2026-03-23 01:08:28.023842,71005.40560879366,71072.75799364796,71044.27311392546,71064.97368086889,360,4
2026-03-23 01:13:28.023842,71035.01487772193,71008.29818426595,70956.08412837819,71005.05607457495,1813,7
2026-03-23 01:18:28.023842,70978.12883591892,70963.69534465615,70894.83998251006,70951.20159726289,180,7
2026-03-23 01:23:28.023842,71091.76102652229,71270.97756697059,71222.17468006398,71232.32045578171,152,3
2026-03-23 01:28:28.023842,71217.22853188444,71220.34757757768,71137.6669671797,71202.13660798718,533,4
2026-03-23 01:33:28.023842,71249.98944044976,71327.13957920541,71292.65984534984,71297.84227291234,655,3
2026-03-23 01:38:28.023842,71298.96476009768,71385.7320966352,71261.58160081951,71300.08724728302,2413,3
2026-03-23 01:43:28.023842,71182.39206146977,71191.30844260065,71030.71808270643,71064.69687565652,1108,8
2026-03-23 01:48:28.023842,70934.87441789354,70858.57801727361,70750.7567563983,70805.05196013057,2097,4
2026-03-23 01:53:28.023842,70768.88299224596,70812.59662696536,70710.98608955229,70732.71402436132,1392,1
2026-03-23 01:58:28.023842,70800.71746432382,70917.88897835455,70821.52598903996,70868.72090428631,1875,2
2026-03-23 02:03:28.023842,70919.7449918735,70980.05010016398,70777.3006064012,70970.76907946068,467,6
2026-03-23 02:08:28.023842,71029.91350464695,71120.6375872819,70992.30891219666,71089.05792983323,1274,9
2026-03-23 02:13:28.023842,71026.67226768115,71004.83406347442,70847.79342319648,70964.28660552907,790,1
2026-03-23 02:18:28.023842,71068.35086843996,71245.063064016,71164.37203962241,71172.41513135085,545,6
2026-03-23 02:23:28.023842,71111.37286155554,71175.49919590601,71009.14103590316,71050.33059176026,138,1
2026-03-23 02:28:28.023842,71064.65310095396,71111.0521794425,70909.8074573171,71078.97561014765,1160,5
2026-03-23 02:33:28.023842,71079.02415279123,71134.29827489838,71033.15996396144,71079.0726954348,905,5
2026-03-23 02:38:28.023842,71068.66210032464,71155.8635669083,70952.38568675215,71058.25150521449,700,8
2026-03-23 02:43:28.023842,71144.67323969185,71336.52798118188,71171.96504891936,71231.0949741692,66,2
2026-03-23 02:48:28.023842,71186.63184755991,71249.72024687611,71127.05277213981,71142.16872095063,63,4
2026-03-23 02:53:28.023842,71056.57083875351,70995.06810187719,70869.80970042874,70970.9729565564,1223,9
2026-03-23 02:58:28.023842,70972.95991111183,71021.25897072114,70933.04550114789,70974.94686566727,715,6
2026-03-23 03:03:28.023842,70950.12538669625,70991.50143177921,70901.02777861142,70925.30390772523,149,4
2026-03-23 03:08:28.023842,71142.26185175322,71447.22206375528,71271.84859827065,71359.21979578122,1319,4
2026-03-23 03:13:28.023842,71403.4082698068,71463.92803539961,71330.82778214617,71447.59674383237,1933,4
2026-03-23 03:18:28.023842,71421.99863511069,71403.90209731135,71338.36680028634,71396.40052638901,2195,8
2026-03-23 03:23:28.023842,71329.31529572644,71282.46965600913,71216.31624812097,71262.23006506386,1635,5
2026-03-23 03:28:28.023842,71142.5499425217,71096.83513494351,71013.29077139529,71022.86981997952,2202,5
2026-03-23 03:33:28.023842,70958.10657439512,70906.14467970852,70767.21638386589,70893.34332881073,2404,4
2026-03-23 03:38:28.023842,70901.386920575,71029.4483936204,70838.88263870074,70909.43051233924,659,5
2026-03-23 03:43:28.023842,71001.34850759755,71185.00136095032,71008.94833378877,71093.26650285587,1759,9
2026-03-23 03:48:28.023842,71165.82147226128,71240.61750530705,71098.3762330291,71238.3764416667,891,5
2026-03-23 03:53:28.023842,71253.78046478715,71307.66839025365,71171.6771840843,71269.1844879076,1709,3
2026-03-23 03:58:28.023842,71249.17409382704,71303.62006572692,71147.67489339049,71229.16369974648,1428,8
2026-03-23 04:03:28.023842,71247.11306441276,71312.1130125437,71140.11143558875,71265.06242907901,326,7
2026-03-23 04:08:28.023842,71232.5252517673,71302.96989859606,71197.86604032714,71199.9880744556,1505,4
2026-03-23 04:13:28.023842,71310.98550165955,71470.92689134374,71397.90422494685,71421.98292886351,2334,5
2026-03-23 04:18:28.023842,71410.53787899464,71402.43609453614,71366.47192875083,71399.09282912577,56,1
2026-03-23 04:23:28.023842,71394.25914704136,71498.86362839579,71306.40973730119,71389.42546495693,1392,5
2026-03-23 04:28:28.023842,71248.0524019931,71159.4887709469,70962.25969373308,71106.67933902926,2455,8
2026-03-23 04:33:28.023842,71094.88531179106,71151.86625203659,70914.62100626438,71083.09128455285,2353,5
2026-03-23 04:38:28.023842,71137.35739156793,71203.41110058733,71047.96754665278,71191.623498583,348,9
2026-03-23 04:43:28.023842,71123.98813973684,71104.71233053735,71021.82914668875,71056.35278089071,1399,6
2026-03-23 04:48:28.023842,71009.08571060994,71035.73240409543,70909.71490583215,70961.81864032918,320,1
2026-03-23 04:53:28.023842,71013.19240931542,71105.11210200751,71055.98444842795,71064.56617830167,2085,8
2026-03-23 04:58:28.023842,70970.95614460295,70963.55082241318,70835.75674120241,70877.34611090424,2011,5
2026-03-23 05:03:28.023842,70945.59723763628,71172.59214271886,70970.75644582266,71013.84836436831,2125,6
2026-03-23 05:08:28.023842,70980.56348658052,71055.98169427628,70896.7291984566,70947.27860879272,154,2
2026-03-23 05:13:28.023842,70923.18519529488,71011.21123285055,70769.53205908506,70899.09178179705,57,8
2026-03-23 05:18:28.023842,70828.15807349264,70810.66107751364,70624.70163520586,70757.22436518823,1714,7
2026-03-23 05:23:28.023842,70782.01517285375,70828.40243407497,70729.68571525103,70806.80598051926,1264,1
2026-03-23 05:28:28.023842,70964.62286552183,71168.76827042698,71064.52488536005,71122.4397505244,229,4
2026-03-23 05:33:28.023842,71173.21097513281,71246.90415901392,71039.61756584593,71223.98219974122,123,2
2026-03-23 05:38:28.023842,71169.33435771624,71118.31667973343,70998.7155084705,71114.68651569127,2257,9
2026-03-23 05:43:28.023842,71188.15683388349,71295.18628990914,71240.45609268275,71261.6271520757,1238,8
2026-03-23 05:48:28.023842,71242.03476721793,71342.53723889985,71215.96910065485,71222.44238236018,237,2
2026-03-23 05:53:28.023842,71311.37021659609,71459.90251133451,71366.3031800733,71400.29805083199,2090,2
2026-03-23 05:58:28.023842,71452.88799296514,71596.26510051296,71414.7662158821,71505.47793509832,920,8
2026-03-23 06:03:28.023842,71317.28436720287,71161.45922187003,71109.62836153281,71129.0907993074,2473,9
2026-03-23 06:08:28.023842,71065.58151932292,71180.60473854032,70981.07975394618,71002.07223933843,197,5
2026-03-23 06:13:28.023842,71063.18277383159,71202.6461589074,71098.4187604973,71124.29330832475,74,7
2026-03-23 06:18:28.023842,71134.7139423938,71172.52177167272,71037.91950769753,71145.13457646288,1142,1
2026-03-23 06:23:28.023842,71080.35335686966,71029.59701725325,70878.32017005708,71015.57213727645,422,1
2026-03-23 06:28:28.023842,70975.80932375256,70979.51362401329,70883.11098205787,70936.04651022867,845,2
2026-03-23 06:33:28.023842,70815.26319681449,70721.05875081946,70666.03862717083,70694.4798834003,1400,3
2026-03-23 06:38:28.023842,70689.5644167712,70730.38006105894,70651.31511443028,70684.64895014212,2485,1
2026-03-23 06:43:28.023842,70826.27444965631,70971.3618525413,70947.31685217521,70967.8999491705,776,7
2026-03-23 06:48:28.023842,71020.05991626583,71159.39221182902,70965.44572297574,71072.21988336118,1492,7
2026-03-23 06:53:28.023842,71213.32001209447,71413.18905057252,71353.69341954576,71354.42014082776,1604,1
2026-03-23 06:58:28.023842,71411.84649188293,71626.47375483032,71427.13078489176,71469.2728429381,1089,5
2026-03-23 07:03:28.023842,71536.13990030836,71649.22417847322,71583.71845801234,71603.00695767862,502,7
2026-03-23 07:08:28.023842,71731.16680384749,71982.9400570603,71853.0963176005,71859.32665001636,1755,1
2026-03-23 07:13:28.023842,71884.45292022653,71917.50191832577,71810.09144636367,71909.57919043669,698,5
2026-03-23 07:18:28.023842,71898.18299856049,71911.26003089949,71851.06898069553,71886.78680668428,2002,2
2026-03-23 07:23:28.023842,71954.38013895688,72057.22925037696,71891.43232282362,72021.97347122947,68,3
2026-03-23 07:28:28.023842,72117.05659749809,72337.11809177932,72110.74964761132,72212.1397237667,471,6
2026-03-23 07:33:28.023842,72181.68135297715,72214.7930564194,72082.84602920392,72151.22298218761,1491,6
2026-03-23 07:38:28.023842,72105.1180981436,72199.99728276457,72051.52346683347,72059.01321409958,260,7
2026-03-23 07:43:28.023842,72068.74036285831,72174.68154816252,71987.45779553281,72078.46751161705,633,2
2026-03-23 07:48:28.023842,72133.16961675102,72219.49766791546,72084.99172738526,72187.87172188498,759,5
2026-03-23 07:53:28.023842,72240.48315207408,72328.55328860917,72287.35318159933,72293.09458226319,759,8
2026-03-23 07:58:28.023842,72201.27260267224,72227.44600133617,72006.29545203694,72109.45062308128,1179,2
2026-03-23 08:03:28.023842,72234.44827140792,72432.68115386937,72284.45465109922,72359.44591973454,1942,4
2026-03-23 08:08:28.023842,72318.43786701033,72352.42247219053,72270.9952491822,72277.42981428611,1021,6
2026-03-23 08:13:28.023842,72260.91396867073,72295.06220895662,72111.53035014309,72244.39812305538,1067,7
2026-03-23 08:18:28.023842,72186.47650627547,72148.9794345234,72113.60174254552,72128.55488949556,50,7
2026-03-23 08:23:28.023842,72304.8696720544,72545.99422537436,72470.97250540575,72481.18445461322,2337,9
2026-03-23 08:28:28.023842,72497.70404239843,72557.99092004847,72424.1848351058,72514.22363018362,1276,2
2026-03-23 08:33:28.023842,72459.4531650434,72488.56556731946,72322.70320549674,72404.68269990316,2433,2
2026-03-23 08:38:28.023842,72461.74857555068,72538.6291171867,72339.29059953126,72518.81445119821,2324,8
2026-03-23 08:43:28.023842,72569.77454965963,72770.46866411903,72543.5865952266,72620.73464812106,282,3
2026-03-23 08:48:28.023842,72609.19310321409,72654.13769402738,72537.67633661299,72597.6515583071,1908,7
2026-03-23 08:53:28.023842,72653.34368039932,72716.72885691527,72663.88434039155,72709.03580249153,773,8
2026-03-23 08:58:28.023842,72655.79634981211,72668.88059273077,72590.71987566655,72602.55689713269,2351,5
2026-03-23 09:03:28.023842,72571.0881559601,72614.0276607819,72522.13352422629,72539.6194147875,797,2
2026-03-23 09:08:28.023842,72409.34103181315,72283.92490377121,72221.60621005206,72279.06264883881,2443,6
2026-03-23 09:13:28.023842,72193.76171796113,72160.1743129955,71979.22104808886,72108.46078708344,748,8
2026-03-23 09:18:28.023842,72226.68621304823,72417.51235133337,72297.47953423297,72344.91163901304,1774,2
2026-03-23 09:23:28.023842,72452.6693833655,72649.90797163546,72541.75190357814,72560.42712771797,104,3
2026-03-23 09:28:28.023842,72565.44936677082,72638.58537220917,72508.0215918428,72570.47160582367,1102,1
2026-03-23 09:33:28.023842,72679.97395555241,72812.13705711286,72765.57173223844,72789.47630528118,1892,9
2026-03-23 09:38:28.023842,72779.71894399816,72873.30249233612,72594.04922896171,72769.96158271514,667,6
2026-03-23 09:43:28.023842,72754.75080012981,72796.44591623478,72645.3169363334,72739.54001754448,1633,1
2026-03-23 09:48:28.023842,72743.96718509268,72762.07411607353,72730.72135984636,72748.3943526409,1442,5
2026-03-23 09:53:28.023842,72740.94353886135,72823.35857679279,72687.52704850324,72733.4927250818,1354,4
2026-03-23 09:58:28.023842,72720.13573131696,72748.23239511356,72697.12132585408,72706.77873755213,1659,7
2026-03-23 10:03:28.023842,72782.40387091262,72861.18363180019,72667.09327724298,72858.02900427312,2266,9
2026-03-23 10:08:28.023842,72868.60384817983,72914.49224329423,72812.96514892565,72879.17869208654,1879,6
2026-03-23 10:13:28.023842,72926.67098297707,73015.2404450566,72970.21807172579,72974.1632738676,2030,4
2026-03-23 10:18:28.023842,73042.69501254299,73140.36488229541,73015.19099697201,73111.22675121838,312,6
2026-03-23 10:23:28.023842,73137.50997343779,73209.23399199836,73161.75852340981,73163.79319565718,678,2
2026-03-23 10:28:28.023842,73100.68946562326,73113.04997799644,73021.72449035993,73037.58573558932,1016,8
2026-03-23 10:33:28.023842,72949.49348013241,72878.97201314553,72779.8919836451,72861.4012246755,1662,1
2026-03-23 10:38:28.023842,72871.8876766172,72944.86129289238,72787.5129750704,72882.3741285589,1453,9
2026-03-23 10:43:28.023842,72871.87105671564,72910.25654294477,72850.92477750976,72861.36798487236,599,1
2026-03-23 10:48:28.023842,72867.82788437529,72994.6231027468,72874.11419581468,72874.28778387822,1339,2
2026-03-23 10:53:28.023842,72873.9635941896,72917.99990211715,72744.43007601956,72873.63940450098,1791,4
2026-03-23 10:58:28.023842,73044.21313113873,73357.91807221298,73140.45240812135,73214.78685777649,427,5
2026-03-23 11:03:28.023842,73127.96910817958,73091.10500114683,73037.21140273917,73041.15135858266,1309,2
2026-03-23 11:08:28.023842,72911.29999635962,72782.87522270513,72741.66608524258,72781.44863413658,2143,3
2026-03-23 11:13:28.023842,72803.95518625475,72939.31217673856,72758.06449543062,72826.4617383729,2452,1
2026-03-23 11:18:28.023842,72802.52570305736,72781.04174050226,72719.13199947307,72778.58966774179,1395,4
2026-03-23 11:23:28.023842,72800.02644173297,72858.37386292193,72766.74319634204,72821.46321572417,895,4
2026-03-23 11:28:28.023842,72860.47961412888,73010.41750078865,72880.89979067168,72899.4960125336,1836,8
2026-03-23 11:33:28.023842,72984.57367008741,73213.17499884528,73056.37117264689,73069.65132764123,2424,9
2026-03-23 11:38:28.023842,72971.3951671239,72966.91551929415,72831.40097767982,72873.13900660658,547,9
2026-03-23 11:43:28.023842,72837.37250119247,72810.77282373069,72699.54728664814,72801.60599577836,306,4
2026-03-23 11:48:28.023842,72830.4384820965,72867.45188672072,72756.8791558674,72859.27096841464,162,9
2026-03-23 11:53:28.023842,72910.55750279833,73018.02827798242,72882.64052217134,72961.84403718202,551,4
2026-03-23 11:58:28.023842,73106.89557429613,73259.7513992086,73183.78364705312,73251.94711141023,2364,9
2026-03-23 12:03:28.023842,73315.7415835647,73385.88156869412,73273.44005551511,73379.53605571916,1604,2
2026-03-23 12:08:28.023842,73376.51956635105,73422.1428951331,73365.42788429129,73373.50307698293,200,1
2026-03-23 12:13:28.023842,73315.4817903065,73364.7931623015,73232.14866653045,73257.46050363006,1854,2
2026-03-23 12:18:28.023842,73221.00663276442,73195.01471806326,73064.87980707393,73184.55276189875,1821,8
2026-03-23 12:23:28.023842,73146.26562973694,73146.67117036479,72990.35535332543,73107.97849757514,754,9
2026-03-23 12:28:28.023842,73151.84840675755,73276.78691498369,73152.32672898611,73195.71831593994,2150,9
2026-03-23 12:33:28.023842,73213.38453697026,73392.5880383341,73139.94243480955,73231.0507580006,608,5
2026-03-23 12:38:28.023842,73144.64615311177,73129.79666444584,72931.72620685263,73058.24154822296,2251,2
2026-03-23 12:43:28.023842,73030.32123091412,73033.91515746243,72863.77648348632,73002.40091360529,1319,2
2026-03-23 12:48:28.023842,73060.83443034696,73132.37524632052,73115.75395792758,73119.26794708864,2051,4
2026-03-23 12:53:28.023842,73143.14890052238,73294.40113903803,73160.36003999227,73167.02985395615,2190,2
2026-03-23 12:58:28.023842,73205.22688507753,73256.05065172029,73192.20120551517,73243.42391619891,1053,4
2026-03-23 13:03:28.023842,73269.40741128652,73430.9204192971,73252.44141389203,73295.39090637412,254,6
2026-03-23 13:08:28.023842,73403.57210690447,73532.79446887004,73456.84445268652,73511.75330743483,2168,5
2026-03-23 13:13:28.023842,73528.10880832546,73641.98652035002,73417.19511059878,73544.46430921608,413,3
2026-03-23 13:18:28.023842,73519.65726931239,73516.18295756505,73339.04869967546,73494.8502294087,1696,2
2026-03-23 13:23:28.023842,73435.06091872006,73481.78791328937,73305.726901667,73375.27160803141,908,1
2026-03-23 13:28:28.023842,73392.49304702933,73542.31513886845,73407.98854763524,73409.71448602724,1864,7
2026-03-23 13:33:28.023842,73249.54482443194,73160.38916954899,73073.15100835638,73089.37516283663,1193,9
2026-03-23 13:38:28.023842,73077.98522072402,73134.83258198961,73065.45110792833,73066.59527861139,863,8
2026-03-23 13:43:28.023842,73053.79217255143,73080.38945041165,72995.7047241663,73040.98906649147,455,3
2026-03-23 13:48:28.023842,72952.1316801026,72895.94454956794,72790.59075973173,72863.27429371372,1391,8
2026-03-23 13:53:28.023842,72803.17970496017,72775.87034984761,72661.32428951735,72743.08511620662,1340,1
2026-03-23 13:58:28.023842,72796.8595479749,72920.62417121671,72800.72024849502,72850.63397974319,1001,9
2026-03-23 14:03:28.023842,72866.49268479827,72933.24651948657,72869.3305209929,72882.35138985336,1903,1
2026-03-23 14:08:28.023842,72889.75768168556,73098.06676694225,72757.90243232252,72897.16397351776,807,6
2026-03-23 14:13:28.023842,72917.99757678986,72970.09377013071,72931.6907896997,72938.83118006196,2115,2
2026-03-23 14:18:28.023842,72945.6417374205,73076.07197923228,72949.41846050032,72952.45229477905,407,6
2026-03-23 14:23:28.023842,73034.87769230136,73191.15088379421,73029.86495519907,73117.30308982368,1254,8
2026-03-23 14:28:28.023842,73126.15766297837,73138.35048580584,73093.31459553212,73135.01223613304,1547,3
2026-03-23 14:33:28.023842,73039.8857414777,72968.08069294716,72853.91276408017,72944.75924682236,437,9
2026-03-23 14:38:28.023842,73052.66650161779,73215.13691617335,73036.17190581126,73160.57375641323,1411,5
2026-03-23 14:43:28.023842,73185.69886256805,73348.54754795256,73093.66456940696,73210.82396872288,444,8
2026-03-23 14:48:28.023842,73172.75011526194,73150.48969319055,73010.51336585356,73134.67626180098,1467,5
2026-03-23 14:53:28.023842,73052.9985473053,73006.61736468399,72962.32981481601,72971.3208328096,268,8
2026-03-23 14:58:28.023842,72998.06168588175,73044.74351480808,72947.83361516512,73024.8025389539,568,4
2026-03-23 15:03:28.023842,73017.83263603746,73049.40786096142,72898.75837324442,73010.86273312103,337,7
2026-03-23 15:08:28.023842,73115.17843495416,73257.3509844747,73135.57357377706,73219.49413678728,2403,3
2026-03-23 15:13:28.023842,73197.43853761547,73297.34445574561,73074.38652987989,73175.38293844364,1474,7
2026-03-23 15:18:28.023842,73121.00704457822,73138.65186192316,73053.89863493461,73066.6311507128,1488,7
2026-03-23 15:23:28.023842,73126.31805188661,73238.50179039073,73140.71482238069,73186.00495306043,1263,4
2026-03-23 15:28:28.023842,73247.7347381658,73416.22786900678,73170.15435725296,73309.46452327118,1717,4
2026-03-23 15:33:28.023842,73321.32690428838,73392.99158435996,73284.79799861737,73333.18928530559,1130,6
2026-03-23 15:38:28.023842,73378.59017936862,73462.71935146024,73350.36379844273,73423.99107343165,1084,7
2026-03-23 15:43:28.023842,73422.2349304116,73462.23428759066,73257.51011384392,73420.47878739156,2118,7
2026-03-23 15:48:28.023842,73436.67000065194,73543.78195777294,73402.10477701042,73452.86121391233,1223,9
2026-03-23 15:53:28.023842,73530.69281982422,73728.18870947835,73576.15818154279,73608.52442573612,589,6
2026-03-23 15:58:28.023842,73650.71055388887,73768.62559147508,73629.6512885385,73692.89668204164,554,9
2026-03-23 16:03:28.023842,73682.40821275592,73691.42315423871,73657.32191548885,73671.9197434702,2153,4
2026-03-23 16:08:28.023842,73762.43552197795,73872.38164771891,73744.83963402259,73852.9513004857,2002,3
2026-03-23 16:13:28.023842,73696.83438308018,73547.98277386226,73512.1507004919,73540.71746567465,837,2
2026-03-23 16:18:28.023842,73677.52660109435,73859.67291124414,73707.50866562162,73814.33573651403,563,1
2026-03-23 16:23:28.023842,73701.9136379491,73631.97564376568,73493.35275300671,73589.49153938417,2412,4
2026-03-23 16:28:28.023842,73548.71734510832,73571.0893649677,73341.16357987915,73507.94315083248,2420,7
2026-03-23 16:33:28.023842,73505.97129569511,73515.96255462004,73481.05714762604,73503.99944055776,635,9
2026-03-23 16:38:28.023842,73495.04534787156,73493.81863132365,73455.32873628562,73486.09125518537,2169,3
2026-03-23 16:43:28.023842,73553.44927389166,73651.43326108454,73574.08329404566,73620.80729259796,1046,7
2026-03-23 16:48:28.023842,73551.51788819529,73556.92683980415,73460.25369968195,73482.2284837926,2160,2
2026-03-23 16:53:28.023842,73500.21326059292,73550.22286527058,73431.1366616651,73518.19803739326,1011,7
2026-03-23 16:58:28.023842,73480.69416387545,73498.2030395285,73331.11592712559,73443.19029035763,319,7
2026-03-23 17:03:28.023842,73463.4387883753,73637.64575105031,73447.96040962668,73483.68728639297,155,6
2026-03-23 17:08:28.023842,73480.13856061899,73513.12580861217,73432.15398638419,73476.589834845,1060,4
2026-03-23 17:13:28.023842,73483.47098043797,73496.30933794592,73410.29112676761,73490.35212603095,763,6
